Niters,ExcTime,GNorm
3.88000000e+02,4.10065651e-02,9.95147967e-09
2.91000000e+02,3.06267738e-02,9.18292936e-09
3.47000000e+02,3.66394520e-02,9.68447401e-09
2.52000000e+02,2.65908241e-02,8.99026047e-09
2.75000000e+02,2.88703442e-02,9.04943773e-09
3.35000000e+02,3.52590084e-02,9.25370621e-09
2.52000000e+02,2.64544487e-02,8.83542656e-09
3.02000000e+02,3.19225788e-02,9.90987174e-09
2.89000000e+02,3.03316116e-02,9.87920829e-09
2.38000000e+02,2.51805782e-02,8.57434617e-09
2.76000000e+02,2.92549133e-02,9.90549715e-09
3.12000000e+02,3.29253674e-02,9.40521917e-09
2.96000000e+02,3.12266350e-02,9.58711254e-09
3.15000000e+02,3.29377651e-02,9.40467815e-09
3.03000000e+02,3.16400528e-02,9.00328962e-09
2.35000000e+02,2.48339176e-02,9.47580577e-09
3.19000000e+02,3.33497524e-02,9.75197138e-09
2.89000000e+02,3.07519436e-02,8.94630261e-09
2.47000000e+02,2.61945724e-02,9.29059785e-09
3.63000000e+02,3.83350849e-02,7.64970939e-09
2.95000000e+02,3.10280323e-02,9.49731579e-09
3.05000000e+02,3.23100090e-02,9.54415781e-09
3.42000000e+02,3.58967781e-02,9.72979561e-09
3.05000000e+02,3.20920944e-02,9.75190747e-09
2.97000000e+02,3.13670635e-02,9.38553088e-09
3.23000000e+02,3.37834358e-02,9.09746295e-09
3.73000000e+02,3.92475128e-02,9.85760942e-09
2.75000000e+02,2.88038254e-02,8.81755987e-09
3.46000000e+02,3.62424850e-02,9.62391682e-09
2.30000000e+02,2.44197845e-02,9.28917648e-09
