Niters,ExcTime,GNorm
1.04000000e+02,3.71098518e-03,1.12524514e-09
8.80000000e+01,3.12376022e-03,2.54578134e-09
9.80000000e+01,3.45849991e-03,2.00491771e-09
9.50000000e+01,3.35836411e-03,8.40489556e-10
9.10000000e+01,3.24654579e-03,1.30885241e-09
9.40000000e+01,3.32546234e-03,3.95320769e-09
8.40000000e+01,2.96759605e-03,9.00449876e-09
1.00000000e+02,3.53503227e-03,2.72834208e-09
9.90000000e+01,3.49855423e-03,9.87688764e-09
7.90000000e+01,2.78401375e-03,7.12533472e-09
6.50000000e+01,2.29525566e-03,3.73338928e-09
9.60000000e+01,3.38482857e-03,6.08660390e-09
1.02000000e+02,3.60465050e-03,1.17562461e-09
8.40000000e+01,2.97379494e-03,8.67345299e-09
9.50000000e+01,3.35907936e-03,6.19455812e-09
9.40000000e+01,3.32307816e-03,2.87125865e-09
1.00000000e+02,3.52835655e-03,1.85326638e-09
8.00000000e+01,2.83312798e-03,1.79210058e-09
7.90000000e+01,2.78592110e-03,5.24707608e-09
9.10000000e+01,3.21888924e-03,8.13844478e-09
9.40000000e+01,3.31473351e-03,4.87957041e-09
9.90000000e+01,3.50260735e-03,3.27880893e-10
8.60000000e+01,3.06630135e-03,1.44086672e-09
8.90000000e+01,3.14116478e-03,5.36008362e-09
7.90000000e+01,2.78735161e-03,8.21452299e-09
8.80000000e+01,3.09562683e-03,8.76795162e-09
9.80000000e+01,3.45182419e-03,4.96347082e-09
8.80000000e+01,3.10516357e-03,6.04355924e-09
8.40000000e+01,2.96473503e-03,6.46183615e-09
1.03000000e+02,3.63802910e-03,1.44346856e-10
