Niters,ExcTime,GNorm
7.10000000e+01,1.66796923e-01,9.12010495e-09
6.10000000e+01,5.27572632e-03,4.70961245e-09
6.60000000e+01,5.75351715e-03,8.79624069e-09
6.40000000e+01,5.56278229e-03,6.94894267e-09
6.50000000e+01,5.65743446e-03,7.83788319e-09
6.50000000e+01,5.68723679e-03,5.04177855e-09
6.10000000e+01,5.29503822e-03,6.67862582e-09
6.80000000e+01,5.86247444e-03,9.65923263e-09
6.90000000e+01,5.96141815e-03,5.39227016e-09
5.60000000e+01,4.78386879e-03,5.91653629e-09
4.80000000e+01,4.10771370e-03,7.64368601e-09
6.30000000e+01,5.38063049e-03,4.70960601e-09
7.20000000e+01,6.14523888e-03,8.90650052e-09
5.40000000e+01,4.60100174e-03,8.07260910e-09
6.80000000e+01,5.79023361e-03,5.27715149e-09
6.80000000e+01,5.78880310e-03,8.33252212e-09
6.60000000e+01,5.64837456e-03,5.15481573e-09
5.50000000e+01,4.65917587e-03,8.08470977e-09
5.50000000e+01,4.66442108e-03,6.18364322e-09
6.40000000e+01,5.44381142e-03,5.40819826e-09
6.40000000e+01,5.40208817e-03,8.80148373e-09
6.70000000e+01,5.66315651e-03,8.85134327e-09
5.90000000e+01,4.97794151e-03,7.74376453e-09
6.30000000e+01,5.32627106e-03,7.97643075e-09
5.50000000e+01,4.64248657e-03,7.09341203e-09
6.20000000e+01,5.26046753e-03,8.56744719e-09
6.50000000e+01,5.49030304e-03,9.71490915e-09
6.10000000e+01,5.17153740e-03,6.15536749e-09
6.20000000e+01,5.26833534e-03,7.73068556e-09
6.60000000e+01,5.58900833e-03,9.24712548e-09
