Niters,ExcTime,GNorm
5.18000000e+02,8.27853680e-02,9.77231225e-09
4.19000000e+02,4.68971729e-02,9.36306645e-09
4.92000000e+02,5.49075603e-02,9.25683149e-09
3.31000000e+02,3.71334553e-02,9.55370434e-09
4.38000000e+02,4.58645821e-02,9.74834873e-09
5.55000000e+02,5.86659908e-02,9.11604012e-09
3.23000000e+02,3.56271267e-02,9.63148186e-09
4.38000000e+02,4.55002785e-02,9.64563878e-09
4.04000000e+02,4.53920364e-02,8.67835976e-09
3.39000000e+02,3.49597931e-02,8.32795379e-09
3.79000000e+02,4.27639484e-02,9.55714796e-09
4.96000000e+02,5.53224087e-02,8.68311114e-09
3.76000000e+02,4.23519611e-02,9.61034205e-09
4.48000000e+02,4.95979786e-02,9.98829732e-09
3.61000000e+02,4.07733917e-02,9.73396194e-09
3.39000000e+02,3.83408070e-02,9.70730458e-09
5.09000000e+02,5.59041500e-02,8.20722434e-09
3.91000000e+02,4.36968803e-02,9.71145124e-09
3.49000000e+02,3.95705700e-02,9.08005057e-09
5.23000000e+02,5.84704876e-02,8.80448383e-09
4.11000000e+02,4.60002422e-02,8.77437488e-09
3.86000000e+02,4.35373783e-02,9.01188096e-09
4.12000000e+02,4.60190773e-02,9.95263112e-09
3.48000000e+02,3.93245220e-02,8.29408590e-09
3.85000000e+02,4.28774357e-02,8.18824904e-09
4.39000000e+02,4.86817360e-02,9.85166129e-09
5.78000000e+02,6.51209354e-02,8.36001421e-09
3.29000000e+02,3.72054577e-02,9.01920627e-09
4.39000000e+02,4.87112999e-02,9.38401937e-09
3.33000000e+02,3.72011662e-02,9.73739482e-09
