Niters,ExcTime,GNorm
2.42000000e+02,1.12812519e-02,8.75788832e-09
2.18000000e+02,1.01914406e-02,7.32219790e-09
2.40000000e+02,1.11265182e-02,9.72524271e-09
1.96000000e+02,9.15265083e-03,9.99033931e-09
2.14000000e+02,1.00336075e-02,8.29682586e-09
2.48000000e+02,1.16798878e-02,6.99595827e-09
1.93000000e+02,9.10425186e-03,7.95040394e-09
2.32000000e+02,1.10211372e-02,9.82107789e-09
2.17000000e+02,1.01003647e-02,8.24818571e-09
1.89000000e+02,8.80789757e-03,9.59431263e-09
2.12000000e+02,9.95087624e-03,7.03040864e-09
2.21000000e+02,1.03776455e-02,9.60932270e-09
2.14000000e+02,9.94992256e-03,8.64294275e-09
2.28000000e+02,1.07247829e-02,9.34983938e-09
2.20000000e+02,1.03025436e-02,8.75292572e-09
1.91000000e+02,9.46187973e-03,8.86286997e-09
2.38000000e+02,1.11203194e-02,8.55499685e-09
2.10000000e+02,9.77826118e-03,9.45053582e-09
1.93000000e+02,9.07111168e-03,8.20752569e-09
2.50000000e+02,1.16169453e-02,8.88839189e-09
2.17000000e+02,1.01864338e-02,8.16515839e-09
2.34000000e+02,1.09891891e-02,6.30661644e-09
2.42000000e+02,1.17270947e-02,9.64057188e-09
2.26000000e+02,1.06329918e-02,7.43124615e-09
2.12000000e+02,1.00119114e-02,8.31374733e-09
2.26000000e+02,1.06511116e-02,6.96961550e-09
2.53000000e+02,1.23310089e-02,9.79884405e-09
2.12000000e+02,9.90557671e-03,7.48966626e-09
2.30000000e+02,1.07944012e-02,9.44826418e-09
1.80000000e+02,8.49032402e-03,8.76854960e-09
