Niters,ExcTime,GNorm
1.04000000e+02,3.56292725e-03,1.12524514e-09
8.80000000e+01,2.99906731e-03,2.54578134e-09
9.80000000e+01,3.33499908e-03,2.00491771e-09
9.50000000e+01,3.23009491e-03,8.40489556e-10
9.10000000e+01,3.10206413e-03,1.30885241e-09
9.40000000e+01,2.93493271e-03,3.95320769e-09
8.40000000e+01,1.90377235e-03,9.00449876e-09
1.00000000e+02,2.25830078e-03,2.72834208e-09
9.90000000e+01,2.25615501e-03,9.87688764e-09
7.90000000e+01,1.80697441e-03,7.12533472e-09
6.50000000e+01,1.50179863e-03,3.73338928e-09
9.60000000e+01,2.12883949e-03,6.08660390e-09
1.02000000e+02,2.26664543e-03,1.17562461e-09
8.40000000e+01,1.89805031e-03,8.67345299e-09
9.50000000e+01,2.16174126e-03,6.19455812e-09
9.40000000e+01,2.06899643e-03,2.87125865e-09
1.00000000e+02,2.20918655e-03,1.85326638e-09
8.00000000e+01,1.76548958e-03,1.79210058e-09
7.90000000e+01,1.80578232e-03,5.24707608e-09
9.10000000e+01,2.01249123e-03,8.13844478e-09
9.40000000e+01,2.14529037e-03,4.87957041e-09
9.90000000e+01,2.24924088e-03,3.27880893e-10
8.60000000e+01,1.96647644e-03,1.44086672e-09
8.90000000e+01,1.96695328e-03,5.36008362e-09
7.90000000e+01,1.74570084e-03,8.21452299e-09
8.80000000e+01,1.97577477e-03,8.76795162e-09
9.80000000e+01,2.18868256e-03,4.96347082e-09
8.80000000e+01,1.94334984e-03,6.04355924e-09
8.40000000e+01,1.85585022e-03,6.46183615e-09
1.03000000e+02,2.32529640e-03,1.44346856e-10
