Niters std,ExcTime std,GNorm std
7.6315e+00,5.6702e-04,5.6471e-11
1.2478e+02,9.8991e-03,8.6607e-12
0.0000e+00,2.9591e-03,6.5637e-03
0.0000e+00,5.2645e-03,1.1978e-01
4.6239e+01,5.0771e-03,8.8039e-11
4.7172e+02,8.2934e-02,7.0323e-12
0.0000e+00,3.2048e-02,1.5823e-02
0.0000e+00,1.7334e-02,1.5182e-01
2.3367e+01,1.4980e-02,5.9170e-11
2.3772e+02,2.9678e-01,6.0929e-12
0.0000e+00,7.6291e-02,1.3599e-02
0.0000e+00,6.5480e-02,1.6081e-01
