Niters std,ExcTime std,GNorm std
7.4833e-01,8.9258e-05,1.1892e-09
4.9649e+00,4.3872e-04,5.4473e-10
1.4959e+01,1.1696e-03,1.0042e-09
4.3233e+01,2.7341e-03,6.0592e-10
0.0000e+00,2.7437e-05,3.6710e-10
9.0000e-01,1.0353e-04,5.9113e-10
8.3090e+00,9.2870e-04,2.2608e-10
3.5993e+01,4.0394e-03,8.3014e-11
0.0000e+00,4.5959e-03,1.0256e-10
3.0000e-01,1.7022e-03,3.0114e-10
7.4833e-01,5.1225e-03,1.7416e-10
2.0224e+00,8.8555e-02,3.9559e-11
