Niters std,ExcTime std,GNorm std
8.5610e+00,3.3228e-04,4.1821e-11
9.3589e+01,1.1456e-02,5.6417e-12
0.0000e+00,7.9343e-03,1.8929e-02
0.0000e+00,1.2179e-02,3.6520e-01
6.9249e+01,1.4390e-02,3.6323e-11
7.0183e+02,1.4536e-01,6.2798e-12
0.0000e+00,1.9948e-02,4.3119e-02
0.0000e+00,1.6714e-02,3.2676e-01
3.5459e+01,2.8804e-02,4.7106e-11
3.5545e+02,3.5134e-01,3.9965e-12
0.0000e+00,6.1264e-02,3.6550e-02
0.0000e+00,2.5497e-01,3.7926e-01
