Niters std,ExcTime std,GNorm std
1.0050e+00,1.8363e-04,1.3514e-09
2.6758e+00,9.1852e-05,1.7206e-09
1.1962e+01,4.1498e-04,2.4093e-09
2.4249e+01,8.4433e-04,1.7440e-09
0.0000e+00,2.4410e-05,4.5232e-10
8.0000e-01,4.3204e-04,6.8244e-10
4.2379e+00,2.2034e-03,5.8351e-10
1.7075e+01,8.0279e-04,8.0262e-10
0.0000e+00,6.8739e-03,8.0687e-11
0.0000e+00,1.5377e-02,1.4907e-10
8.0623e-01,4.2724e-02,2.3793e-10
1.9519e+00,8.7960e-02,1.9321e-10
