Niters,ExcTime,GNorm
6.50000000e+01,5.54442406e-03,8.84555296e-09
6.00000000e+01,4.90212440e-03,7.99554719e-09
6.30000000e+01,5.17630577e-03,6.21475670e-09
6.60000000e+01,5.37967682e-03,6.52817416e-09
5.70000000e+01,4.63771820e-03,8.67704573e-09
5.90000000e+01,4.79745865e-03,5.03227028e-09
5.50000000e+01,4.47630882e-03,7.18621458e-09
7.00000000e+01,5.69081306e-03,3.69572080e-09
5.40000000e+01,4.39572334e-03,9.10449856e-09
5.90000000e+01,4.81033325e-03,8.75550002e-09
5.30000000e+01,4.30536270e-03,7.05235847e-09
6.10000000e+01,4.96983528e-03,8.22936018e-09
7.30000000e+01,5.94854355e-03,9.53087114e-09
7.00000000e+01,5.72824478e-03,4.53859042e-09
7.10000000e+01,5.77259064e-03,6.09945256e-09
6.60000000e+01,5.39422035e-03,9.32419004e-09
6.20000000e+01,5.04350662e-03,5.87028896e-09
6.30000000e+01,5.12647629e-03,8.61061851e-09
6.50000000e+01,5.31196594e-03,5.70044361e-09
5.80000000e+01,4.73046303e-03,7.73865520e-09
4.80000000e+01,3.88860703e-03,6.93425198e-09
6.20000000e+01,5.06281853e-03,6.70239831e-09
5.50000000e+01,4.46867943e-03,9.59256507e-09
5.90000000e+01,4.80008125e-03,9.24558553e-09
7.10000000e+01,5.76543808e-03,6.01004149e-09
6.10000000e+01,4.97508049e-03,5.35859676e-09
5.70000000e+01,4.62245941e-03,4.85831565e-09
6.30000000e+01,5.11860847e-03,9.73098127e-09
6.00000000e+01,4.85515594e-03,6.26934396e-09
6.20000000e+01,5.04493713e-03,6.20852415e-09
