Niters,ExcTime,GNorm
1.07000000e+02,1.15549564e-02,7.75854380e-09
1.16000000e+02,1.26376152e-02,8.46521569e-09
1.09000000e+02,1.16832256e-02,9.88215218e-09
1.09000000e+02,1.17394924e-02,8.86289834e-09
1.16000000e+02,1.23991966e-02,9.55017916e-09
1.14000000e+02,1.22108459e-02,8.84336169e-09
1.15000000e+02,1.23081207e-02,8.91628464e-09
1.09000000e+02,1.16918087e-02,9.31752850e-09
1.15000000e+02,1.21507645e-02,9.50134420e-09
1.13000000e+02,1.21078491e-02,9.46885208e-09
1.17000000e+02,1.25617981e-02,8.60173046e-09
1.17000000e+02,1.25527382e-02,9.88465252e-09
9.90000000e+01,1.05781555e-02,9.16651395e-09
1.16000000e+02,1.23422146e-02,8.22116042e-09
1.16000000e+02,1.23441219e-02,8.45788271e-09
1.07000000e+02,1.15714073e-02,9.93535925e-09
1.14000000e+02,1.23775005e-02,9.60045060e-09
1.10000000e+02,1.19962692e-02,8.35709518e-09
1.05000000e+02,1.14662647e-02,9.21268857e-09
1.07000000e+02,1.16932392e-02,9.96875741e-09
1.16000000e+02,1.26385689e-02,8.35643554e-09
1.17000000e+02,1.27704144e-02,9.69244090e-09
1.15000000e+02,1.25439167e-02,8.62777379e-09
1.09000000e+02,1.19185448e-02,8.71423840e-09
1.13000000e+02,1.22814178e-02,8.98563109e-09
1.11000000e+02,1.21212006e-02,9.41711470e-09
1.14000000e+02,1.24533176e-02,8.42570073e-09
1.10000000e+02,1.20353699e-02,9.62671489e-09
1.07000000e+02,1.14850998e-02,9.33468356e-09
1.14000000e+02,1.23095512e-02,9.15633081e-09
