Niters,ExcTime,GNorm
1.10600000e+03,8.31564903e-01,9.97798592e-09
7.51000000e+02,5.75735807e-01,9.95303472e-09
8.11000000e+02,6.19405508e-01,9.97488062e-09
1.01000000e+03,7.63092995e-01,9.80055417e-09
1.08600000e+03,8.18325043e-01,9.71074774e-09
9.12000000e+02,6.80488586e-01,9.99294662e-09
7.71000000e+02,5.78369617e-01,9.94307406e-09
9.33000000e+02,6.94949865e-01,9.96255531e-09
8.48000000e+02,7.06593275e-01,9.89676247e-09
9.84000000e+02,7.29315281e-01,9.92769543e-09
7.43000000e+02,5.58484316e-01,9.54787063e-09
7.94000000e+02,5.95569611e-01,9.60471747e-09
8.51000000e+02,6.34352207e-01,9.43350598e-09
7.64000000e+02,5.73842525e-01,9.84060638e-09
7.54000000e+02,5.65193176e-01,9.85263539e-09
9.37000000e+02,6.98093176e-01,9.64186645e-09
9.04000000e+02,6.71541452e-01,9.82514004e-09
9.96000000e+02,7.51351118e-01,9.87594348e-09
7.98000000e+02,6.08423233e-01,9.96868491e-09
6.59000000e+02,5.08263588e-01,9.83925707e-09
1.05400000e+03,7.92959690e-01,9.88650645e-09
7.80000000e+02,5.95771074e-01,9.64744652e-09
8.53000000e+02,6.48139954e-01,9.95045731e-09
9.99000000e+02,7.54269600e-01,9.88132909e-09
7.03000000e+02,5.40479898e-01,9.93262236e-09
8.54000000e+02,6.48286104e-01,9.99693493e-09
1.01700000e+03,7.66705036e-01,9.71028385e-09
8.21000000e+02,6.25276804e-01,9.87531490e-09
9.32000000e+02,7.04501152e-01,9.98082217e-09
9.11000000e+02,6.89522982e-01,9.73233183e-09
