Niters,ExcTime,GNorm
3.87000000e+02,2.35802889e-01,9.52886091e-09
3.58000000e+02,2.21636534e-01,9.26643509e-09
3.69000000e+02,2.30310202e-01,9.49869141e-09
3.80000000e+02,2.32631922e-01,9.80692809e-09
3.88000000e+02,2.36440420e-01,9.74866732e-09
3.76000000e+02,2.30728149e-01,9.49656845e-09
3.57000000e+02,2.20509291e-01,9.48306996e-09
3.90000000e+02,2.38279343e-01,9.32255737e-09
3.74000000e+02,2.29836226e-01,9.55562228e-09
3.85000000e+02,2.35322714e-01,9.64393246e-09
3.75000000e+02,2.29767084e-01,9.48757759e-09
3.53000000e+02,2.18815088e-01,9.24707850e-09
3.81000000e+02,2.34773159e-01,9.61222108e-09
3.59000000e+02,2.21727610e-01,9.88007027e-09
3.74000000e+02,2.30057478e-01,9.98099774e-09
3.81000000e+02,2.35214472e-01,9.91124057e-09
3.75000000e+02,3.41585875e-01,9.63359939e-09
3.85000000e+02,2.34998941e-01,9.83656552e-09
3.76000000e+02,2.30968952e-01,9.54446529e-09
3.45000000e+02,2.14521408e-01,9.73092322e-09
3.89000000e+02,2.37838984e-01,9.81320222e-09
3.49000000e+02,3.23000193e-01,9.23629589e-09
3.76000000e+02,2.30474710e-01,9.88145862e-09
3.85000000e+02,2.35448599e-01,9.54889943e-09
3.71000000e+02,2.28327751e-01,9.60162302e-09
3.85000000e+02,2.35258818e-01,9.31634907e-09
3.86000000e+02,2.36222029e-01,9.46380324e-09
3.66000000e+02,2.25413799e-01,9.59177309e-09
3.85000000e+02,2.35928297e-01,9.80797898e-09
3.79000000e+02,2.33024597e-01,9.90547710e-09
