Niters,ExcTime,GNorm
1.24000000e+02,1.23626709e-01,8.52396790e-09
1.24000000e+02,1.24304295e-01,9.14550549e-09
1.23000000e+02,1.22768879e-01,9.91274848e-09
1.23000000e+02,1.23271465e-01,9.99435901e-09
1.24000000e+02,1.24139786e-01,9.67896354e-09
1.24000000e+02,1.24521732e-01,8.42434818e-09
1.24000000e+02,1.63032055e-01,8.26172541e-09
1.24000000e+02,1.23363972e-01,8.68034764e-09
1.23000000e+02,1.22556448e-01,9.43287930e-09
1.24000000e+02,1.23230219e-01,8.63214527e-09
1.24000000e+02,1.23202085e-01,8.24748514e-09
1.24000000e+02,1.23395205e-01,8.38267872e-09
1.24000000e+02,1.22852325e-01,9.99844547e-09
1.23000000e+02,1.23072863e-01,9.09828194e-09
1.23000000e+02,1.22597456e-01,9.41426372e-09
1.24000000e+02,1.23601437e-01,8.60284036e-09
1.24000000e+02,1.23142481e-01,8.73252424e-09
1.24000000e+02,1.24053240e-01,8.70938954e-09
1.23000000e+02,1.23348951e-01,9.64750306e-09
1.23000000e+02,1.23091936e-01,9.26278063e-09
1.24000000e+02,1.23154640e-01,9.55770814e-09
1.23000000e+02,1.22437716e-01,9.93893562e-09
1.24000000e+02,1.23672247e-01,8.67017745e-09
1.24000000e+02,1.23497963e-01,8.88146469e-09
1.23000000e+02,1.23089790e-01,9.65557359e-09
1.23000000e+02,1.23155594e-01,9.36241171e-09
1.24000000e+02,1.23681784e-01,9.93461594e-09
1.23000000e+02,1.22382879e-01,9.71769436e-09
1.24000000e+02,1.23265266e-01,8.58876770e-09
1.24000000e+02,1.24109507e-01,9.09409958e-09
