Niters,ExcTime,GNorm
1.17000000e+02,9.75489616e-03,2.24833293e-09
9.10000000e+01,7.34686852e-03,6.88044476e-09
1.06000000e+02,9.02819633e-03,7.08303306e-09
9.80000000e+01,7.88402557e-03,9.88809871e-09
8.90000000e+01,7.57932663e-03,8.53328161e-09
1.13000000e+02,9.09900665e-03,3.39503603e-09
9.10000000e+01,7.62867928e-03,8.02014341e-09
1.13000000e+02,9.10401344e-03,9.72700580e-09
9.30000000e+01,7.44175911e-03,8.92561022e-09
9.70000000e+01,7.83371925e-03,9.07662701e-09
8.40000000e+01,7.13229179e-03,8.25912729e-09
1.07000000e+02,8.56733322e-03,7.79981916e-09
1.24000000e+02,1.05638504e-02,7.96851534e-09
1.30000000e+02,1.05016232e-02,8.37182736e-09
1.22000000e+02,1.02016926e-02,6.12592650e-09
1.02000000e+02,8.24880600e-03,9.27420465e-09
9.90000000e+01,8.41522217e-03,3.70443819e-09
1.02000000e+02,8.24093819e-03,7.21672307e-09
1.05000000e+02,8.95118713e-03,7.40163215e-09
8.60000000e+01,6.85477257e-03,9.44499687e-09
8.00000000e+01,6.67095184e-03,7.93567080e-09
1.08000000e+02,8.71300697e-03,7.64171947e-09
9.50000000e+01,8.07285309e-03,6.81494760e-09
9.80000000e+01,7.89690018e-03,7.25418316e-09
1.18000000e+02,1.00061893e-02,9.37628012e-09
1.10000000e+02,8.85558128e-03,3.35450599e-09
9.40000000e+01,7.94363022e-03,4.29669276e-09
1.10000000e+02,8.83841515e-03,3.37717933e-09
9.90000000e+01,8.09097290e-03,8.67806155e-09
1.02000000e+02,8.24522972e-03,7.93149476e-09
