Niters,ExcTime,GNorm
1.74000000e+02,1.90150738e-02,7.47661719e-09
1.96000000e+02,2.12173462e-02,9.61738228e-09
2.01000000e+02,2.17950344e-02,8.95052846e-09
1.79000000e+02,1.93977356e-02,8.34265708e-09
2.17000000e+02,2.42419243e-02,9.01568336e-09
2.22000000e+02,2.42397785e-02,8.23758766e-09
2.43000000e+02,2.64332294e-02,9.53968503e-09
2.02000000e+02,2.20522881e-02,9.80146166e-09
2.00000000e+02,2.16579437e-02,8.36496880e-09
2.20000000e+02,2.41448879e-02,7.77814498e-09
2.26000000e+02,2.48060226e-02,8.97199198e-09
2.49000000e+02,2.73737907e-02,9.13143559e-09
1.70000000e+02,1.88682079e-02,9.83281067e-09
2.12000000e+02,2.34634876e-02,8.31511535e-09
2.35000000e+02,2.58531570e-02,8.98398018e-09
1.94000000e+02,2.14860439e-02,9.89003455e-09
2.27000000e+02,2.51369476e-02,9.01056497e-09
1.83000000e+02,2.03363895e-02,8.42726804e-09
1.77000000e+02,1.93936825e-02,9.51150167e-09
1.82000000e+02,1.99515820e-02,9.86434610e-09
2.25000000e+02,2.46055126e-02,8.12927707e-09
2.43000000e+02,2.63757706e-02,9.88123870e-09
2.16000000e+02,2.34444141e-02,8.96108438e-09
1.97000000e+02,2.14786530e-02,9.64180822e-09
2.16000000e+02,2.35438347e-02,9.14689792e-09
1.96000000e+02,2.13463306e-02,9.68689059e-09
2.09000000e+02,2.27975845e-02,8.52478706e-09
2.07000000e+02,2.25427151e-02,8.33351116e-09
1.75000000e+02,1.90665722e-02,9.23679376e-09
2.12000000e+02,2.30615139e-02,9.77408635e-09
