Niters,ExcTime,GNorm
8.40000000e+01,2.90775299e-03,4.39497765e-09
8.00000000e+01,2.73680687e-03,7.94010796e-09
8.20000000e+01,2.80404091e-03,1.83025445e-09
8.30000000e+01,2.84099579e-03,9.26523007e-09
6.60000000e+01,2.26688385e-03,5.11109654e-09
7.40000000e+01,2.53915787e-03,5.99628551e-09
7.00000000e+01,2.38561630e-03,5.46009430e-09
8.80000000e+01,3.01098824e-03,7.15904455e-09
6.80000000e+01,2.33888626e-03,5.72569185e-09
7.50000000e+01,2.57754326e-03,4.11109361e-09
6.90000000e+01,2.37798691e-03,4.71219333e-09
7.50000000e+01,2.56657600e-03,9.84576047e-09
8.80000000e+01,3.01957130e-03,9.01290097e-09
9.30000000e+01,3.16286087e-03,5.20218439e-09
8.70000000e+01,2.96783447e-03,4.03769997e-09
8.50000000e+01,2.89893150e-03,9.20704963e-09
7.90000000e+01,2.68983841e-03,3.40136267e-09
8.00000000e+01,2.71987915e-03,6.14698858e-09
8.30000000e+01,2.83336639e-03,1.89129655e-09
7.30000000e+01,2.48956680e-03,2.39785094e-09
6.30000000e+01,2.13503838e-03,5.05886771e-09
7.90000000e+01,2.69412994e-03,9.60754473e-09
7.30000000e+01,2.48742104e-03,4.59341771e-09
7.50000000e+01,2.55513191e-03,8.01984241e-09
9.00000000e+01,3.06105614e-03,2.78451609e-09
7.70000000e+01,2.65073776e-03,6.56161735e-09
7.30000000e+01,2.50959396e-03,3.03029738e-09
8.20000000e+01,2.80618668e-03,9.28573974e-09
7.20000000e+01,2.45094299e-03,9.35790491e-09
8.10000000e+01,2.77256966e-03,6.84651264e-09
