Niters,ExcTime,GNorm
2.06000000e+02,1.04839802e-02,7.77553441e-09
2.28000000e+02,1.19206905e-02,7.62506436e-09
2.53000000e+02,1.27570629e-02,9.61578133e-09
2.07000000e+02,1.08108521e-02,8.41627904e-09
2.52000000e+02,1.27880573e-02,7.13796307e-09
2.68000000e+02,1.39842033e-02,8.07551470e-09
2.86000000e+02,1.44793987e-02,8.25636981e-09
2.44000000e+02,1.26702785e-02,9.53347750e-09
2.38000000e+02,1.19848251e-02,8.87008090e-09
2.61000000e+02,1.36163235e-02,8.06993549e-09
2.76000000e+02,1.38790607e-02,8.64398151e-09
2.98000000e+02,1.54054165e-02,8.64883607e-09
1.90000000e+02,9.70077515e-03,9.66676542e-09
2.43000000e+02,1.34198666e-02,9.63280290e-09
2.78000000e+02,1.40290260e-02,9.61090251e-09
2.26000000e+02,1.17833614e-02,8.53475989e-09
2.74000000e+02,1.39331818e-02,8.74114644e-09
2.22000000e+02,1.15690231e-02,8.64019683e-09
2.03000000e+02,1.04637146e-02,9.58491998e-09
2.10000000e+02,1.10816956e-02,9.64673671e-09
2.60000000e+02,1.32112503e-02,8.29635863e-09
3.05000000e+02,1.58586502e-02,8.18760726e-09
2.62000000e+02,1.32374763e-02,9.69521931e-09
2.42000000e+02,1.26144886e-02,9.94550781e-09
2.67000000e+02,1.36075020e-02,8.85132952e-09
2.41000000e+02,1.10752583e-02,9.90700966e-09
2.52000000e+02,1.14405155e-02,8.88003835e-09
2.40000000e+02,1.09229088e-02,7.78417751e-09
2.09000000e+02,9.55033302e-03,8.07952028e-09
2.46000000e+02,1.12998486e-02,6.59220184e-09
