Niters,ExcTime,GNorm
1.16000000e+02,1.36356354e-02,2.37424698e-09
9.20000000e+01,1.06852055e-02,8.55485075e-09
1.07000000e+02,1.25079155e-02,4.58668549e-09
1.02000000e+02,1.19199753e-02,6.05755652e-09
8.90000000e+01,1.03797913e-02,9.95406955e-09
1.14000000e+02,1.32567883e-02,9.68900019e-09
8.30000000e+01,9.66835022e-03,7.07527944e-09
9.70000000e+01,1.13828182e-02,7.25001555e-09
8.60000000e+01,1.00665092e-02,5.50313344e-09
9.80000000e+01,1.14660263e-02,8.83022478e-09
8.30000000e+01,1.38206482e-02,9.97289140e-09
1.07000000e+02,9.02104378e-03,8.95040221e-09
1.24000000e+02,1.02307796e-02,6.17387526e-09
1.21000000e+02,9.90939140e-03,9.95923867e-09
1.25000000e+02,1.03831291e-02,8.26838336e-09
1.13000000e+02,9.23800468e-03,4.63766456e-09
9.90000000e+01,8.23640823e-03,3.76056937e-09
1.01000000e+02,8.37707520e-03,8.50248001e-09
1.03000000e+02,8.58974457e-03,9.42144279e-09
8.80000000e+01,7.34162331e-03,9.55631046e-09
7.90000000e+01,6.58869743e-03,8.96665574e-09
1.09000000e+02,8.48245621e-03,8.90296812e-09
9.50000000e+01,7.83967972e-03,7.83918594e-09
9.60000000e+01,7.92312622e-03,7.97488108e-09
1.20000000e+02,9.38796997e-03,8.36247848e-09
1.07000000e+02,8.41236115e-03,9.52424263e-09
9.40000000e+01,7.55810738e-03,4.27840172e-09
1.10000000e+02,8.49533081e-03,3.36513560e-09
9.80000000e+01,8.10480118e-03,7.53967720e-09
8.80000000e+01,7.32254982e-03,6.67060917e-09
