Niters,ExcTime,GNorm
1.74000000e+02,1.87005997e-02,7.45536332e-09
1.96000000e+02,2.09672451e-02,9.60722940e-09
2.01000000e+02,2.14903355e-02,9.21989810e-09
1.78000000e+02,1.91588402e-02,9.63805741e-09
2.17000000e+02,2.30937004e-02,8.96525463e-09
2.22000000e+02,2.37021446e-02,8.23758269e-09
2.43000000e+02,2.58986950e-02,9.48158462e-09
2.02000000e+02,2.15075016e-02,9.82244092e-09
2.00000000e+02,2.13482380e-02,8.36652735e-09
2.20000000e+02,2.33356953e-02,7.80413454e-09
2.26000000e+02,2.43914127e-02,8.97308210e-09
2.49000000e+02,2.67767906e-02,9.15336465e-09
1.61000000e+02,1.75733566e-02,9.11203604e-09
2.12000000e+02,2.29425430e-02,8.31475166e-09
2.35000000e+02,2.54743099e-02,8.98406730e-09
1.94000000e+02,2.10874081e-02,9.88662814e-09
2.27000000e+02,2.45952606e-02,9.08876156e-09
1.83000000e+02,1.99580193e-02,8.38755811e-09
1.77000000e+02,1.92523003e-02,9.80703849e-09
1.82000000e+02,1.95646286e-02,9.95592166e-09
2.25000000e+02,2.41043568e-02,8.12885673e-09
2.43000000e+02,2.59077549e-02,9.88119068e-09
2.16000000e+02,2.30967999e-02,8.95327157e-09
1.97000000e+02,2.19092369e-02,9.38486973e-09
2.16000000e+02,2.30932236e-02,9.13219625e-09
1.96000000e+02,2.10380554e-02,9.66039386e-09
2.09000000e+02,2.23426819e-02,8.51938057e-09
2.07000000e+02,2.21679211e-02,8.29444791e-09
1.75000000e+02,1.86977386e-02,9.23196407e-09
2.12000000e+02,2.27694511e-02,9.55121850e-09
