Niters,ExcTime,GNorm
2.84000000e+02,3.13417912e-02,9.97903914e-09
3.60000000e+02,3.92310619e-02,8.73685990e-09
3.15000000e+02,3.48303318e-02,7.23839451e-09
3.00000000e+02,3.36952209e-02,8.93233970e-09
3.75000000e+02,4.10685539e-02,9.94303216e-09
3.17000000e+02,3.46672535e-02,9.01420348e-09
4.25000000e+02,4.73678112e-02,9.14125268e-09
3.38000000e+02,3.68180275e-02,9.19936733e-09
3.34000000e+02,3.73957157e-02,9.65350260e-09
3.76000000e+02,4.09562588e-02,9.16897119e-09
3.91000000e+02,4.32691574e-02,9.50998375e-09
4.05000000e+02,4.48679924e-02,9.99853244e-09
2.45000000e+02,2.68800259e-02,9.35819543e-09
3.86000000e+02,4.26275730e-02,8.72085714e-09
4.27000000e+02,4.67395782e-02,8.96593896e-09
3.00000000e+02,3.33619118e-02,9.93405077e-09
3.98000000e+02,4.39476967e-02,9.08931049e-09
3.16000000e+02,3.49795818e-02,8.03885587e-09
2.73000000e+02,3.04203033e-02,9.78501701e-09
2.96000000e+02,3.28636169e-02,9.43931569e-09
4.20000000e+02,4.61809635e-02,9.93754983e-09
3.99000000e+02,4.41653728e-02,8.44581607e-09
3.71000000e+02,3.97067070e-02,9.59863527e-09
2.77000000e+02,3.08451653e-02,9.33783994e-09
3.57000000e+02,3.95700932e-02,9.11570310e-09
2.89000000e+02,3.19323540e-02,9.99653454e-09
3.49000000e+02,3.87089252e-02,9.24798504e-09
3.36000000e+02,3.61697674e-02,9.48589750e-09
2.84000000e+02,3.13596725e-02,8.99402178e-09
3.71000000e+02,4.05483246e-02,8.78881879e-09
