Niters,ExcTime,GNorm
8.58000000e+02,4.83770132e-01,9.55553578e-09
6.23000000e+02,3.61190557e-01,9.98449533e-09
6.25000000e+02,3.63495827e-01,9.23118611e-09
7.43000000e+02,4.24475193e-01,9.95283706e-09
8.29000000e+02,4.68494654e-01,9.75894689e-09
6.95000000e+02,3.99057150e-01,9.59307807e-09
6.12000000e+02,3.55441332e-01,9.26739815e-09
7.21000000e+02,5.27863264e-01,9.53232094e-09
7.23000000e+02,4.15177584e-01,9.16969308e-09
8.23000000e+02,4.64867830e-01,9.86876639e-09
6.23000000e+02,3.62028837e-01,9.20399928e-09
6.47000000e+02,3.73538971e-01,9.77894474e-09
6.71000000e+02,3.86981010e-01,9.65647068e-09
5.92000000e+02,3.48102808e-01,9.96075988e-09
6.53000000e+02,3.77779722e-01,9.23175527e-09
7.10000000e+02,4.07641411e-01,9.96648514e-09
6.75000000e+02,3.87984991e-01,9.79757602e-09
8.04000000e+02,4.64007139e-01,9.25258669e-09
6.44000000e+02,3.77702951e-01,9.56993054e-09
5.28000000e+02,3.15318108e-01,9.11645688e-09
7.51000000e+02,4.35166121e-01,9.96231665e-09
5.63000000e+02,3.35320950e-01,9.62357995e-09
6.81000000e+02,3.97609234e-01,9.52797625e-09
6.91000000e+02,4.03536081e-01,9.73427996e-09
6.05000000e+02,3.58136892e-01,9.27626482e-09
6.73000000e+02,3.93288374e-01,9.75230054e-09
7.81000000e+02,4.52634335e-01,9.50122406e-09
6.52000000e+02,3.83745432e-01,9.63956419e-09
7.49000000e+02,6.60301208e-01,9.87554687e-09
7.44000000e+02,4.32627439e-01,9.72095995e-09
