Niters,ExcTime,GNorm
3.70000000e+02,3.00630093e-01,9.87626780e-09
3.44000000e+02,2.81242847e-01,9.99752785e-09
3.53000000e+02,2.87666559e-01,9.35056486e-09
3.66000000e+02,2.96498060e-01,9.94996298e-09
3.69000000e+02,2.99479961e-01,9.91629734e-09
3.64000000e+02,2.94983625e-01,9.31144219e-09
3.46000000e+02,2.82833338e-01,9.84965064e-09
3.72000000e+02,3.00513506e-01,9.88925475e-09
3.60000000e+02,2.93006420e-01,9.46267410e-09
3.70000000e+02,3.00165892e-01,9.51436078e-09
3.60000000e+02,2.92948246e-01,9.43255154e-09
3.44000000e+02,2.81379938e-01,9.66858615e-09
3.65000000e+02,2.97601700e-01,9.90533868e-09
3.47000000e+02,2.83563137e-01,9.68035939e-09
3.56000000e+02,2.90593624e-01,9.89351365e-09
3.68000000e+02,2.98110008e-01,9.73891862e-09
3.62000000e+02,2.93798447e-01,9.38911280e-09
3.73000000e+02,3.01527262e-01,9.42846697e-09
3.62000000e+02,2.93944597e-01,9.88343255e-09
3.35000000e+02,2.74357796e-01,9.34490418e-09
3.74000000e+02,3.04038286e-01,9.92220058e-09
3.33000000e+02,2.73465872e-01,9.97527212e-09
3.61000000e+02,3.91645908e-01,9.16637168e-09
3.73000000e+02,3.02080154e-01,9.34210231e-09
3.60000000e+02,2.93644667e-01,9.58367237e-09
3.69000000e+02,2.99336195e-01,9.92555180e-09
3.71000000e+02,3.02759171e-01,9.88031527e-09
3.49000000e+02,2.85582066e-01,9.89201323e-09
3.71000000e+02,3.00357580e-01,9.36564976e-09
3.63000000e+02,2.94712543e-01,9.78307300e-09
