Niters,ExcTime,GNorm
8.90000000e+01,3.07750702e-03,1.97624703e-09
8.50000000e+01,2.90393829e-03,4.02529795e-09
8.50000000e+01,2.91514397e-03,6.83577477e-09
8.70000000e+01,2.98023224e-03,5.07908535e-09
7.00000000e+01,2.38966942e-03,6.92274126e-09
7.80000000e+01,2.65932083e-03,7.31474491e-09
7.50000000e+01,2.56276131e-03,5.52679829e-09
9.10000000e+01,3.10850143e-03,4.57003221e-09
7.20000000e+01,2.47645378e-03,3.14290281e-09
8.00000000e+01,2.72750854e-03,7.75440956e-09
7.40000000e+01,2.53701210e-03,7.36094474e-09
7.90000000e+01,2.70342827e-03,2.88102119e-09
9.00000000e+01,3.06963921e-03,6.15214434e-09
9.80000000e+01,3.34477425e-03,4.90124659e-09
9.10000000e+01,2.16126442e-03,3.49540344e-09
9.20000000e+01,2.04038620e-03,3.13204601e-09
8.20000000e+01,1.79767609e-03,7.48708882e-09
8.50000000e+01,1.90639496e-03,7.45181763e-09
8.60000000e+01,1.95550919e-03,9.01678264e-09
7.60000000e+01,1.68037415e-03,5.44971418e-09
6.80000000e+01,1.49369240e-03,5.41122976e-09
8.50000000e+01,1.89924240e-03,7.15542196e-09
7.80000000e+01,1.71232224e-03,9.14877390e-09
8.00000000e+01,1.75356865e-03,3.62407492e-09
9.30000000e+01,2.10762024e-03,1.98846468e-09
8.20000000e+01,1.81388855e-03,9.88986234e-09
7.80000000e+01,1.71399117e-03,2.95740765e-09
8.70000000e+01,1.91783905e-03,5.08645950e-09
7.60000000e+01,1.67155266e-03,4.23620106e-09
8.50000000e+01,1.87873840e-03,4.65153739e-09
