Niters,ExcTime,GNorm
8.39000000e+02,6.35951519e-01,9.82094591e-09
5.98000000e+02,4.65894699e-01,9.95877649e-09
6.13000000e+02,4.76378679e-01,9.90811098e-09
7.18000000e+02,5.52701712e-01,9.73171229e-09
7.90000000e+02,6.04747534e-01,9.85598859e-09
6.82000000e+02,5.27970314e-01,9.46158424e-09
5.98000000e+02,6.25397921e-01,9.76053289e-09
7.06000000e+02,5.44322252e-01,9.96011918e-09
7.08000000e+02,5.45997858e-01,9.88054326e-09
8.08000000e+02,6.18478060e-01,9.62720279e-09
6.11000000e+02,4.74413872e-01,9.28629245e-09
6.15000000e+02,4.78996992e-01,9.97760515e-09
6.56000000e+02,5.08279800e-01,9.66323266e-09
5.75000000e+02,4.49306488e-01,9.59130235e-09
6.39000000e+02,4.96008396e-01,9.79944619e-09
6.93000000e+02,5.34368515e-01,9.39172590e-09
6.54000000e+02,5.07390738e-01,9.71996689e-09
7.93000000e+02,6.07227802e-01,9.58031461e-09
6.26000000e+02,4.87124681e-01,9.56510380e-09
5.37000000e+02,4.21052456e-01,9.99619664e-09
7.41000000e+02,5.69123268e-01,9.60873144e-09
5.46000000e+02,5.76680183e-01,9.63276462e-09
6.63000000e+02,5.12580395e-01,9.65890819e-09
6.79000000e+02,5.23929596e-01,9.92215926e-09
5.93000000e+02,4.61524725e-01,9.73994621e-09
6.61000000e+02,5.10761976e-01,9.73883646e-09
7.59000000e+02,5.81103802e-01,9.79971805e-09
6.38000000e+02,4.94653702e-01,9.56195136e-09
7.36000000e+02,5.64560890e-01,9.82531095e-09
7.17000000e+02,5.51706553e-01,9.58447675e-09
