Niters,ExcTime,GNorm
2.33000000e+02,2.54623890e-02,9.72300910e-09
2.90000000e+02,3.18171978e-02,9.67868462e-09
2.82000000e+02,3.09481621e-02,9.76289134e-09
2.51000000e+02,2.76730061e-02,8.72242400e-09
3.20000000e+02,3.50868702e-02,9.92258696e-09
2.66000000e+02,2.94749737e-02,8.06216286e-09
3.22000000e+02,3.55000496e-02,9.76650896e-09
2.84000000e+02,3.13642025e-02,9.97098769e-09
2.37000000e+02,2.61750221e-02,9.51930985e-09
3.01000000e+02,3.30903530e-02,8.96944815e-09
2.75000000e+02,3.00486088e-02,8.80964155e-09
3.23000000e+02,3.57360840e-02,9.89011190e-09
1.90000000e+02,2.10006237e-02,9.64657269e-09
3.15000000e+02,3.45735550e-02,9.60726650e-09
3.21000000e+02,3.52694988e-02,9.97063515e-09
2.48000000e+02,2.76529789e-02,9.69536218e-09
3.08000000e+02,3.45325470e-02,9.84922314e-09
2.80000000e+02,3.08763981e-02,9.62912350e-09
2.34000000e+02,2.56826878e-02,9.56697849e-09
2.08000000e+02,2.37786770e-02,8.94967830e-09
2.94000000e+02,3.21352482e-02,9.98949164e-09
3.44000000e+02,3.74538898e-02,9.52333181e-09
2.62000000e+02,2.87928581e-02,8.83498476e-09
2.65000000e+02,2.91841030e-02,9.35632599e-09
3.18000000e+02,3.46925259e-02,9.84055090e-09
2.77000000e+02,3.04689407e-02,9.86897779e-09
2.66000000e+02,2.92983055e-02,9.67215732e-09
2.89000000e+02,3.18384171e-02,9.66837528e-09
2.07000000e+02,2.29806900e-02,9.32688157e-09
2.79000000e+02,3.11584473e-02,9.61768865e-09
