Niters,ExcTime,GNorm
1.00000000e+03,5.60173035e-01,2.23452518e-08
7.71000000e+02,6.36573792e-01,9.93070925e-09
7.26000000e+02,4.14700031e-01,9.35076161e-09
9.45000000e+02,5.30889511e-01,9.62338318e-09
9.63000000e+02,5.39591312e-01,9.88373983e-09
7.99000000e+02,4.54308510e-01,9.74243758e-09
7.05000000e+02,4.04029369e-01,9.56119901e-09
8.80000000e+02,4.95373249e-01,9.42826628e-09
8.50000000e+02,4.80266333e-01,9.06339194e-09
9.92000000e+02,5.54489851e-01,9.83242204e-09
7.06000000e+02,4.04321194e-01,9.15729383e-09
7.42000000e+02,4.21091080e-01,9.99684881e-09
7.95000000e+02,4.50013399e-01,9.26700008e-09
7.23000000e+02,4.13396120e-01,9.60580015e-09
7.66000000e+02,4.35571909e-01,9.68852031e-09
8.51000000e+02,4.80052710e-01,9.70888326e-09
7.89000000e+02,4.47981119e-01,9.31060163e-09
9.24000000e+02,5.18795490e-01,9.27195813e-09
7.44000000e+02,4.23830032e-01,9.85958955e-09
5.95000000e+02,3.45472336e-01,9.82369033e-09
8.90000000e+02,5.00349045e-01,9.98394190e-09
6.66000000e+02,3.83189917e-01,9.76032724e-09
8.18000000e+02,4.61866617e-01,9.61558886e-09
8.06000000e+02,4.56008434e-01,9.52610814e-09
7.00000000e+02,3.99468422e-01,9.23973982e-09
7.99000000e+02,4.52040672e-01,9.03330758e-09
8.92000000e+02,5.00670910e-01,9.71398084e-09
7.54000000e+02,4.29684639e-01,9.32903360e-09
8.81000000e+02,4.94817019e-01,9.23417978e-09
9.33000000e+02,5.22574425e-01,9.64620356e-09
