Niters,ExcTime,GNorm
1.76000000e+02,9.04107094e-03,7.67650871e-09
1.98000000e+02,1.02758408e-02,9.17276520e-09
2.07000000e+02,1.04315281e-02,9.59527608e-09
1.81000000e+02,9.35339928e-03,6.76558405e-09
2.20000000e+02,1.09887123e-02,9.19322164e-09
2.26000000e+02,1.22528076e-02,9.57441535e-09
2.47000000e+02,1.24800205e-02,7.12831517e-09
2.07000000e+02,1.06940269e-02,9.16033939e-09
2.05000000e+02,1.05757713e-02,9.61921960e-09
2.22000000e+02,1.14631653e-02,8.92224558e-09
2.30000000e+02,1.16207600e-02,9.10653654e-09
2.53000000e+02,1.28991604e-02,9.75927267e-09
1.64000000e+02,8.45980644e-03,7.88842107e-09
2.14000000e+02,1.09946728e-02,9.77969773e-09
2.41000000e+02,1.22468472e-02,8.86985824e-09
1.98000000e+02,1.01971626e-02,7.44848083e-09
2.31000000e+02,1.17228031e-02,8.45842067e-09
1.85000000e+02,1.02586746e-02,9.07614852e-09
1.79000000e+02,9.09161568e-03,8.96960266e-09
1.86000000e+02,9.70602036e-03,9.49371186e-09
2.27000000e+02,1.14624500e-02,9.75361193e-09
2.48000000e+02,1.28324032e-02,8.66000053e-09
2.23000000e+02,1.13084316e-02,9.95306508e-09
2.00000000e+02,1.04002953e-02,9.21312283e-09
2.21000000e+02,1.12519264e-02,9.64232532e-09
2.02000000e+02,1.05953217e-02,9.55254084e-09
2.12000000e+02,1.08237267e-02,8.27493501e-09
2.09000000e+02,1.08447075e-02,9.65566111e-09
1.78000000e+02,9.15861130e-03,9.65489312e-09
2.15000000e+02,1.12559795e-02,7.76717454e-09
