Niters,ExcTime,GNorm
1.07000000e+02,1.19414330e-02,7.75854380e-09
1.16000000e+02,1.28564835e-02,8.46521569e-09
1.09000000e+02,1.19829178e-02,9.88215218e-09
1.09000000e+02,1.18873119e-02,8.86289834e-09
1.16000000e+02,1.27141476e-02,9.55017916e-09
1.14000000e+02,1.24950409e-02,8.84336169e-09
1.15000000e+02,1.26018524e-02,8.91628464e-09
1.09000000e+02,1.20031834e-02,9.31752850e-09
1.15000000e+02,1.25424862e-02,9.50134420e-09
1.13000000e+02,1.22859478e-02,9.46885208e-09
1.17000000e+02,1.27549171e-02,8.60173046e-09
1.17000000e+02,1.27470493e-02,9.88465252e-09
9.90000000e+01,1.08239651e-02,9.16651395e-09
1.16000000e+02,1.26686096e-02,8.22116042e-09
1.16000000e+02,1.27139091e-02,8.45788271e-09
1.07000000e+02,1.19493008e-02,9.93535925e-09
1.14000000e+02,1.27196312e-02,9.60045060e-09
1.10000000e+02,1.24428272e-02,8.35709518e-09
1.05000000e+02,1.17576122e-02,9.21268857e-09
1.07000000e+02,1.21562481e-02,9.96875741e-09
1.16000000e+02,1.29683018e-02,8.35643554e-09
1.17000000e+02,1.32791996e-02,9.69244090e-09
1.15000000e+02,1.29446983e-02,8.62777379e-09
1.09000000e+02,1.23858452e-02,8.71423840e-09
1.13000000e+02,1.27036572e-02,8.98563109e-09
1.11000000e+02,1.25181675e-02,9.41711470e-09
1.14000000e+02,1.28602982e-02,8.42570073e-09
1.10000000e+02,1.24416351e-02,9.62671489e-09
1.07000000e+02,1.17857456e-02,9.33468356e-09
1.14000000e+02,1.25670433e-02,9.15633081e-09
