Niters,ExcTime,GNorm
1.01100000e+03,5.77414751e-01,9.90179807e-09
7.71000000e+02,4.46116447e-01,9.93070925e-09
7.26000000e+02,4.22733068e-01,9.35076161e-09
9.45000000e+02,5.40324450e-01,9.62338318e-09
9.63000000e+02,7.21653938e-01,9.88373983e-09
7.99000000e+02,6.85863256e-01,9.74243758e-09
7.05000000e+02,4.11199570e-01,9.56119901e-09
8.80000000e+02,5.05821705e-01,9.42826628e-09
8.50000000e+02,4.88944292e-01,9.06339194e-09
9.92000000e+02,5.65974474e-01,9.83242204e-09
7.06000000e+02,4.11734819e-01,9.15729383e-09
7.42000000e+02,4.31985378e-01,9.99684881e-09
7.95000000e+02,5.80073118e-01,9.26700008e-09
7.23000000e+02,4.21119928e-01,9.60580015e-09
7.66000000e+02,4.44242954e-01,9.68852031e-09
8.51000000e+02,4.90977526e-01,9.70888326e-09
7.89000000e+02,4.56439972e-01,9.31060163e-09
9.24000000e+02,5.30415773e-01,9.27195813e-09
7.44000000e+02,4.32549477e-01,9.85958955e-09
5.95000000e+02,3.51391792e-01,9.82369033e-09
8.90000000e+02,5.11513472e-01,9.98394190e-09
6.66000000e+02,3.89647961e-01,9.76032724e-09
8.18000000e+02,4.72199440e-01,9.61558886e-09
8.06000000e+02,4.65748072e-01,9.52610814e-09
7.00000000e+02,4.08609629e-01,9.23973982e-09
7.99000000e+02,4.61262703e-01,9.03330758e-09
8.92000000e+02,5.11563778e-01,9.71398084e-09
7.54000000e+02,4.37219381e-01,9.32903360e-09
8.81000000e+02,5.06697893e-01,9.23417978e-09
9.33000000e+02,5.34080744e-01,9.64620356e-09
