Niters,ExcTime,GNorm
1.29000000e+02,1.09145641e-02,9.45193106e-09
8.80000000e+01,7.36498833e-03,5.70065851e-09
1.17000000e+02,9.84621048e-03,5.60433144e-09
1.15000000e+02,9.61279869e-03,9.56511049e-09
1.01000000e+02,8.49127769e-03,2.43588224e-09
1.38000000e+02,1.15802288e-02,9.26318648e-09
1.00000000e+02,8.39066505e-03,4.99763477e-09
1.29000000e+02,1.08163357e-02,6.80862335e-09
9.80000000e+01,8.24832916e-03,6.78365250e-09
1.08000000e+02,9.03844833e-03,8.74812397e-09
9.50000000e+01,7.94744492e-03,5.87761489e-09
1.15000000e+02,9.64593887e-03,8.43966637e-09
1.43000000e+02,1.20050907e-02,9.92719916e-09
1.56000000e+02,1.30732059e-02,9.21458355e-09
1.35000000e+02,1.12552643e-02,7.19289969e-09
1.09000000e+02,9.11211967e-03,9.33320649e-09
1.08000000e+02,9.05728340e-03,3.22995819e-09
1.13000000e+02,9.48238373e-03,9.36335536e-09
1.19000000e+02,9.97972488e-03,8.84276712e-09
9.90000000e+01,8.30698013e-03,7.52841962e-09
8.90000000e+01,7.44414330e-03,8.05229374e-09
1.21000000e+02,1.01277828e-02,9.99748967e-09
8.90000000e+01,7.46011734e-03,5.73092215e-09
1.08000000e+02,9.04989243e-03,9.74587757e-09
1.36000000e+02,1.13568306e-02,6.83446181e-09
1.20000000e+02,1.00004673e-02,4.57854734e-09
1.03000000e+02,8.62026215e-03,6.01804661e-09
1.27000000e+02,1.06132030e-02,9.61618657e-09
9.40000000e+01,7.86232948e-03,9.03903810e-09
1.13000000e+02,9.48309898e-03,9.44222463e-09
