Niters std,ExcTime std,GNorm std
1.8113e+01,8.3664e-03,3.0798e-11
0.0000e+00,4.4972e-03,6.3857e-02
0.0000e+00,2.3448e-03,7.1870e+00
7.2911e+00,1.2225e-01,3.8073e-11
0.0000e+00,2.5833e+00,6.2125e-02
0.0000e+00,1.3051e+00,7.9953e+00
3.9611e+00,3.3425e-01,3.7528e-11
0.0000e+00,5.4056e+00,6.8575e-02
0.0000e+00,4.2453e+00,6.5377e+00
