Niters std,ExcTime std,GNorm std
0.0000e+00,2.6437e-02,7.5581e-01
0.0000e+00,4.2621e-02,7.7297e+01
0.0000e+00,4.2640e-02,1.9572e+04
0.0000e+00,9.5105e-01,9.0706e-01
0.0000e+00,1.1433e+00,1.1064e+02
0.0000e+00,1.4763e+00,1.7269e+04
0.0000e+00,7.1577e+00,8.5627e-01
0.0000e+00,1.0513e+01,7.0524e+01
0.0000e+00,6.7677e+00,1.5173e+04
