Niters std,ExcTime std,GNorm std
0.0000e+00,9.2053e-02,5.0437e+00
0.0000e+00,3.9648e-03,9.9561e+02
0.0000e+00,5.0290e-03,1.3561e+05
0.0000e+00,9.6274e-01,4.0125e+00
0.0000e+00,5.3301e-01,7.6023e+02
0.0000e+00,5.8679e-01,1.1209e+05
0.0000e+00,1.9837e+00,3.6423e+00
0.0000e+00,4.0470e+00,7.3365e+02
0.0000e+00,3.0868e+00,9.9140e+04
