Niters std,ExcTime std,GNorm std
3.0000e-01,1.6469e-03,3.8156e-10
5.8000e+00,1.1169e-02,5.9722e-11
0.0000e+00,1.8097e-02,9.1935e-06
3.0000e-01,1.6354e-02,3.4962e-10
3.2388e+00,1.4974e-01,2.9264e-11
0.0000e+00,8.6855e-01,2.4818e-05
4.0000e-01,5.0367e-02,5.0565e-10
1.6000e+00,4.9408e-01,3.5732e-11
0.0000e+00,7.2468e+00,3.0092e-05
