Niters std,ExcTime std,GNorm std
4.8990e-01,8.5555e-04,4.5096e-10
8.5796e+00,2.4675e-03,6.8054e-10
0.0000e+00,1.5311e-02,1.2540e-04
0.0000e+00,3.4398e-02,2.5915e-10
3.7202e+00,4.0497e-01,2.1389e-10
0.0000e+00,1.4015e+00,8.2312e-04
0.0000e+00,7.7328e-02,2.0162e-10
1.7205e+00,1.1586e+00,8.5239e-11
0.0000e+00,1.0808e+01,1.0391e-03
