,0
948,1.567843e-11
949,-3.797529e-11
950,3.915384e-10
951,-2.879614e-10
952,-3.597127e-10
953,7.001758e-10
954,1.194107e-09
955,9.443061e-10
956,-6.995265e-10
957,1.655289e-09
958,4.180746e-10
959,-5.139119e-10
960,9.194415e-10
961,-1.292837e-09
962,1.047357e-09
963,-4.102671e-10
964,-4.646664e-10
965,8.708004e-10
966,-2.225753e-09
967,4.867893e-10
968,5.116718e-10
969,-7.069934e-10
970,5.258376e-10
971,4.079629e-10
972,-2.777155e-11
973,-1.479530e-10
974,5.286656e-10
975,-1.302358e-10
976,-7.349009e-12
977,1.095615e-09
978,-5.457467e-10
979,-5.001174e-10
980,-2.108036e-09
981,7.843396e-11
982,0.000000e+00
983,-1.408727e-03
984,-1.279436e-09
985,2.937614e-10
986,3.214772e-10
987,4.998333e-10
988,-2.068119e-09
989,1.237354e-09
990,-1.816614e-10
991,1.090501e-10
992,-4.475933e-12
993,9.320934e-12
994,-8.085003e-10
995,-4.346190e-11
996,2.234316e-09
997,-2.813428e-09
998,1.153444e-10
999,1.061168e-09
1000,-5.571648e-10
1001,-3.961367e-10
1002,4.774414e-10
1003,-1.005800e-09
1004,9.151397e-10
1005,-1.400760e-10
1006,-6.124375e-10
1007,1.043164e-09
1008,-1.054976e-09
1009,-1.656150e-10
1010,4.746517e-10
1011,-3.833225e-10
1012,-8.604741e-10
1013,8.588628e-10
1014,2.906707e-10
1015,4.938311e-10
1016,-4.845738e-10
1017,2.674052e-10
1018,-1.950817e-09
1019,1.021066e-09
1020,-5.230142e-10
1021,5.381975e-10
1022,0.000000e+00
1023,-9.361110e-04
1024,7.843092e-10
1025,-1.784640e-09
1026,1.368175e-09
1027,-8.811520e-10
1028,5.177475e-10
1029,-8.410286e-12
1030,5.354261e-10
1031,-8.065015e-10
1032,3.657821e-10
1033,-1.379750e-09
1034,1.698660e-09
1035,-2.723830e-09
1036,1.104346e-09
1037,1.231005e-09
1038,1.415111e-09
1039,-1.454711e-09
1040,-1.235921e-09
1041,5.557169e-10
1042,1.037197e-09
1043,-1.344487e-10
1044,2.864211e-10
1045,2.377989e-11
1046,-1.260982e-09
1047,-4.401478e-10
1048,7.712065e-10
1049,1.745259e-09
1050,-1.154202e-09
1051,2.754880e-10
1052,-1.056370e-10
1053,1.649110e-10
1054,4.319135e-10
1055,6.822279e-11
1056,3.353562e-10
1057,-3.707165e-10
1058,1.721263e-10
1059,-5.082738e-10
1060,-8.635511e-10
1061,-6.249115e-10
1062,0.000000e+00
1063,-2.035373e-03
1064,-1.379134e-10
1065,4.067153e-12
1066,2.982068e-10
1067,-6.170320e-10
1068,-6.433175e-10
1069,5.253483e-10
1070,6.764306e-10
1071,-4.911674e-10
1072,1.977639e-10
1073,-1.280254e-09
1074,6.928238e-10
1075,1.456445e-10
1076,8.616698e-10
1077,4.545605e-11
1078,1.901449e-10
1079,-1.279611e-09
1080,-1.781558e-10
1081,-9.749303e-11
1082,8.961027e-10
1083,3.352921e-10
1084,-1.961928e-09
1085,2.061699e-09
1086,-6.915788e-10
1087,1.093433e-10
1088,1.304747e-10
1089,-7.368657e-10
1090,5.984756e-11
1091,1.129228e-10
1092,-1.323925e-09
1093,7.077418e-10
1094,5.771373e-10
1095,-1.743803e-09
1096,-8.306270e-10
1097,8.324946e-10
1098,7.010865e-10
1099,-6.113994e-10
1100,-1.326537e-09
1101,5.981070e-11
1102,0.000000e+00
1103,-8.066149e-04
1104,1.597556e-10
1105,8.396717e-11
1106,-4.409525e-10
1107,1.072798e-09
1108,-1.825724e-09
1109,4.081570e-11
1110,8.026780e-10
1111,2.738540e-12
1112,3.002507e-10
1113,-4.733403e-10
1114,-4.740895e-10
1115,1.125113e-09
1116,8.179576e-10
1117,-1.433206e-09
1118,9.662774e-10
1119,-1.272680e-09
1120,3.177742e-10
1121,6.315112e-10
1122,-1.679299e-09
1123,7.667613e-10
1124,-6.436559e-10
1125,1.437019e-09
1126,-1.178897e-09
1127,1.026997e-09
1128,3.865310e-10
1129,-3.340994e-10
1130,5.718290e-10
1131,-1.257261e-09
1132,1.353586e-09
1133,-1.946543e-09
1134,1.827772e-09
1135,-5.220486e-10
1136,-4.559341e-10
1137,1.006419e-09
1138,-7.386104e-10
1139,-7.621819e-10
1140,1.456468e-09
1141,0.000000e+00
1142,2.764713e-03
1143,-2.742600e-09
1144,1.844452e-09
1145,6.750853e-10
1146,-5.940112e-10
1147,-9.018022e-10
1148,4.873045e-10
1149,6.962313e-10
1150,-8.305553e-10
1151,1.273968e-09
1152,-1.529816e-09
1153,1.360717e-09
1154,3.586669e-09
1155,-5.230303e-10
1156,-1.791206e-09
1157,1.485439e-09
1158,3.819789e-10
1159,-1.652301e-09
1160,1.132885e-09
1161,-4.863471e-10
1162,1.600103e-09
1163,-3.015162e-10
1164,-5.401121e-10
1165,1.295201e-10
1166,-9.270213e-10
1167,5.481596e-10
1168,-2.016569e-10
1169,7.378259e-10
1170,-9.385640e-10
1171,1.404688e-09
1172,-1.729425e-09
1173,5.345889e-10
1174,3.634522e-10
1175,-1.552175e-10
1176,2.742010e-11
1177,9.131357e-10
1178,-1.449472e-09
1179,8.780910e-10
1180,-2.026077e-09
1181,0.000000e+00
1182,-2.355405e-04
1183,-3.215959e-10
1184,1.934071e-10
1185,2.100353e-11
1186,-9.081084e-11
1187,1.809338e-12
1188,3.735304e-11
1189,7.473543e-11
1190,-1.183656e-10
1191,1.181645e-10
1192,-2.880229e-11
1193,-6.135070e-11
1194,-1.322688e-11
1195,-4.427002e-11
1196,2.083997e-10
1197,-1.922386e-10
1198,1.140712e-10
1199,-1.314352e-10
1200,2.609864e-10
1201,-2.799184e-10
1202,2.878189e-10
1203,-5.374112e-11
1204,2.064539e-11
1205,-6.607192e-11
1206,-1.077297e-10
1207,2.133879e-10
1208,-1.797433e-10
1209,1.037685e-10
1210,-1.159981e-12
1211,-9.661226e-11
1212,1.220090e-12
1213,-9.514523e-11
1214,-9.140159e-11
1215,-3.255640e-10
1216,5.867365e-10
1217,-1.104902e-10
1218,-1.842538e-10
1219,3.980130e-10
1220,-2.091466e-10
1221,5.900362e-10
1222,1.095667e-09
1223,-3.594863e-11
1224,1.193367e-10
1225,2.908642e-11
1226,-5.319816e-10
1227,1.249493e-09
1228,1.201762e-11
1229,-9.237727e-10
1230,8.872464e-11
1231,-1.525187e-10
1232,2.496342e-10
1233,2.082132e-10
1234,-2.725685e-10
1235,-1.244935e-10
1236,-4.630751e-10
1237,6.630520e-12
1238,-2.833022e-10
1239,1.071693e-09
1240,-7.208912e-10
1241,-3.309478e-11
1242,1.568032e-12
1243,2.561599e-10
1244,-3.105574e-10
1245,1.112013e-11
1246,6.012217e-11
1247,-2.737867e-10
1248,5.292332e-11
1249,-9.161244e-10
1250,8.917159e-11
1251,-3.508306e-10
1252,2.467563e-10
1253,-1.157611e-11
1254,-3.310426e-11
1255,2.953787e-10
1256,-6.529214e-10
1257,-2.439109e-10
1258,3.338485e-10
1259,-6.738250e-11
1260,5.672834e-10
1261,-4.494060e-10
1262,5.834942e-11
1263,1.414261e-10
1264,-1.563623e-10
1265,-2.448935e-10
1266,8.292315e-11
1267,-2.155724e-11
1268,2.188089e-10
1269,-4.604414e-11
1270,2.346699e-10
1271,8.040282e-11
1272,6.190428e-11
1273,9.936805e-10
1274,-8.949953e-11
1275,2.063555e-12
1276,7.025650e-10
1277,4.188620e-10
1278,-1.293510e-10
1279,-2.445472e-10
1280,1.289228e-10
1281,-2.148135e-10
1282,4.027993e-11
1283,-4.710572e-10
1284,1.171649e-10
1285,-5.771801e-11
1286,-7.448955e-10
1287,1.302125e-09
1288,-3.287081e-10
1289,2.408935e-10
1290,1.375792e-10
1291,6.024377e-11
1292,1.839428e-10
1293,-7.198356e-10
1294,7.743418e-11
1295,2.059681e-10
1296,9.037153e-11
1297,-7.176865e-11
1298,-1.998378e-10
1299,4.228519e-10
1300,-2.972369e-12
1301,-3.443364e-10
1302,-4.102935e-09
1303,0.000000e+00
1304,-1.382303e-04
