Dimension,K(A),Niters,ExcTime,GNorm
1.0000e+02,1.0000e+02,,,
1.0000e+02,1.0000e+03,,,
1.0000e+02,1.0000e+04,,,
1.0000e+02,1.0000e+05,,,
1.0000e+03,1.0000e+02,,,
1.0000e+03,1.0000e+03,,,
1.0000e+03,1.0000e+04,,,
1.0000e+03,1.0000e+05,,,
1.0000e+04,1.0000e+02,,,
1.0000e+04,1.0000e+03,,,
1.0000e+04,1.0000e+04,,,
1.0000e+04,1.0000e+05,,,
