Niters std,ExcTime std,GNorm std
4.5338e-01,7.6187e-04,4.6986e-10
7.9233e+00,2.5424e-03,6.1817e-10
0.0000e+00,1.4364e-02,1.0354e-04
1.7951e-01,1.3506e-02,2.9438e-10
4.0311e+00,2.2278e-01,1.9791e-10
0.0000e+00,2.7038e+00,1.0281e-03
1.7951e-01,3.5160e-02,2.9561e-10
2.4322e+00,1.2765e+00,1.4511e-10
0.0000e+00,8.1894e+00,1.1536e-03
