Niters std,ExcTime std,GNorm std
3.6515e-01,4.1283e-02,4.0921e-10
4.9564e+00,1.3471e-02,5.1698e-11
0.0000e+00,7.1381e-02,8.4272e-06
2.4944e-01,1.7833e-02,3.9311e-10
3.8737e+00,2.4194e-01,3.7858e-11
0.0000e+00,1.5236e+00,3.5372e-05
4.7140e-01,5.3234e-02,5.7200e-10
2.1626e+00,1.6528e+00,3.5779e-11
0.0000e+00,1.2448e+01,3.2690e-05
