Niters std,ExcTime std,GNorm std
2.6367e+01,2.2265e-03,9.6573e-11
2.7675e+02,1.8514e-02,9.7394e-12
0.0000e+00,4.0398e-03,6.3388e-03
0.0000e+00,5.1632e-03,1.4903e-01
1.3785e+01,1.7184e-03,1.0874e-10
3.1350e+02,2.9904e-02,9.6384e-12
0.0000e+00,8.6139e-03,5.9493e-03
0.0000e+00,2.1324e-03,1.6231e-01
5.1342e+00,2.8222e-01,1.2842e-10
1.2980e+02,4.7656e+00,1.1688e-11
0.0000e+00,4.3433e+00,3.1492e-03
0.0000e+00,6.6883e+00,1.6575e-01
