Niters std,ExcTime std,GNorm std
5.2042e+01,2.0409e-03,6.5099e-11
5.0323e+02,1.4657e-02,7.8915e-12
0.0000e+00,3.2223e-03,1.5878e-02
0.0000e+00,2.7787e-03,1.6237e-01
2.4683e+01,1.7388e-03,6.8045e-11
4.3315e+02,2.8215e-02,5.6575e-12
0.0000e+00,6.8202e-03,1.4039e-02
0.0000e+00,1.2178e-02,2.2951e-01
5.7480e+00,1.1115e+00,7.0641e-11
1.6282e+02,9.8952e+00,8.0906e-12
0.0000e+00,6.4396e+00,8.0818e-03
0.0000e+00,9.5043e+00,2.2183e-01
