Niters std,ExcTime std,GNorm std
4.2673e+00,3.7390e-04,1.5670e-09
9.7165e+00,8.1139e-04,2.3029e-09
1.7293e+01,1.3382e-03,2.1386e-09
2.1250e+01,1.7403e-03,1.3385e-09
6.4031e-01,8.4977e-05,7.3552e-10
1.9581e+01,2.2956e-03,4.9984e-10
4.5127e+01,5.3600e-03,4.6765e-10
6.2782e+01,7.2543e-03,5.7941e-10
5.0000e-01,2.2976e-02,1.1388e-09
5.4120e+00,8.5451e-02,2.6972e-10
7.1029e+01,1.8170e+00,1.1659e-10
1.1984e+02,1.4212e+00,1.7450e-10
