Niters std,ExcTime std,GNorm std
4.2849e+00,1.3307e-04,2.0842e-09
8.1584e+00,2.8240e-04,2.0674e-09
7.3593e+00,2.5950e-04,3.2020e-09
6.4467e+00,2.1896e-04,2.9339e-09
8.0000e-01,4.6706e-04,8.9202e-10
2.0285e+01,7.8561e-04,1.0246e-09
4.7099e+01,1.6645e-03,1.0481e-09
5.4960e+01,2.0999e-03,1.0300e-09
1.0000e+00,9.1722e-02,1.6810e-09
6.0663e+00,2.8439e-01,5.6592e-10
7.6257e+01,1.5733e+00,2.3262e-10
1.2206e+02,1.8048e+00,4.3636e-10
