Niters std,ExcTime std,GNorm std
0.0000e+00,3.3946e-03,2.5125e+00
0.0000e+00,3.3372e-04,2.4915e+01
0.0000e+00,2.2700e-03,2.4892e+02
0.0000e+00,1.6911e-03,2.4890e+03
0.0000e+00,1.6920e-03,2.3409e+00
0.0000e+00,1.2988e-03,2.2574e+01
0.0000e+00,1.3370e-03,2.2490e+02
0.0000e+00,6.2443e-03,2.2482e+03
0.0000e+00,1.0551e+01,2.9703e+00
0.0000e+00,7.4909e+00,2.9006e+01
0.0000e+00,4.8110e+00,2.8933e+02
0.0000e+00,6.7054e+00,2.8926e+03
