Niters std,ExcTime std,GNorm std
4.1761e+00,3.4591e-02,1.6864e-09
1.2288e+01,1.8539e-03,1.5124e-09
1.9971e+01,1.6546e-03,9.8403e-10
2.1942e+01,1.8356e-03,1.6122e-09
6.4031e-01,1.9253e-04,7.3552e-10
1.9581e+01,2.1577e-03,5.0634e-10
3.6161e+01,3.5324e-03,5.2924e-10
7.5818e+01,8.4960e-03,4.5694e-10
5.0000e-01,1.8791e-02,1.1388e-09
5.4120e+00,9.6498e-02,2.6972e-10
7.0381e+01,9.4572e-01,1.0967e-10
1.2504e+02,1.5104e+00,1.3819e-10
