Niters std,ExcTime std,GNorm std
1.4851e+00,8.0807e-05,1.5398e-09
5.3454e+00,1.9541e-04,1.7739e-09
1.4166e+01,5.0884e-04,1.8093e-09
3.0262e+01,1.0672e-03,2.3370e-09
0.0000e+00,1.1257e-04,4.5255e-10
8.7496e-01,1.1896e-04,6.6195e-10
3.6831e+00,2.7706e-04,5.6225e-10
1.6660e+01,6.7363e-03,6.5349e-10
0.0000e+00,5.4023e-03,9.5742e-11
0.0000e+00,9.4905e-03,2.0392e-10
7.2725e-01,2.7189e-02,2.0476e-10
2.1344e+00,9.2412e-02,1.5731e-10
