Niters std,ExcTime std,GNorm std
1.1397e+00,1.1416e-04,1.5095e-09
6.7515e+00,5.8269e-04,6.0101e-10
2.3030e+01,4.6460e-03,8.8354e-10
5.0581e+01,4.5011e-03,8.3832e-10
1.7951e-01,3.5717e-05,7.3964e-10
7.9512e-01,1.7362e-03,5.5469e-10
9.3184e+00,1.0779e-03,1.9930e-10
5.4886e+01,5.7796e-03,7.3798e-11
1.7951e-01,6.1008e-04,8.0613e-10
2.4944e-01,3.5369e-04,2.9695e-10
6.5320e-01,1.2980e-03,1.7813e-10
1.9102e+00,4.1999e-03,4.9251e-11
