Niters std,ExcTime std,GNorm std
1.1431e+00,2.1349e-02,1.3553e-09
7.8811e+00,6.8771e-04,1.1476e-09
2.3055e+01,1.9377e-03,8.0274e-10
5.4961e+01,4.6293e-03,5.7314e-10
1.7951e-01,9.0085e-05,7.4236e-10
7.2725e-01,1.0334e-04,5.0500e-10
5.5035e+00,5.9286e-04,1.6712e-10
7.5285e+01,9.2921e-03,7.2730e-11
1.7951e-01,2.6384e-03,8.2314e-10
0.0000e+00,1.3724e-04,2.0516e-10
5.2175e-01,7.6816e-04,1.7573e-10
2.3084e+00,4.3368e-03,5.5570e-11
