Niters std,ExcTime std,GNorm std
1.7530e+01,6.2052e-04,6.2507e-11
3.5540e+02,1.5721e-02,4.9695e-09
0.0000e+00,6.2088e-03,4.8641e-01
0.0000e+00,1.5537e-02,2.9494e+00
2.6265e+01,3.6277e-03,5.1763e-11
6.4135e+02,9.3727e-02,3.5402e-09
0.0000e+00,4.1024e-02,4.2442e-01
0.0000e+00,3.5055e-02,2.4921e+00
1.3551e+01,9.2047e-03,6.6043e-11
1.3780e+02,1.8582e-01,2.8189e-09
0.0000e+00,1.9601e-01,2.9066e-01
0.0000e+00,9.2622e-02,2.3966e+00
