Niters std,ExcTime std,GNorm std
0.0000e+00,2.9638e-03,7.9912e+00
0.0000e+00,3.1137e-03,8.3573e+01
0.0000e+00,2.4995e-03,8.3913e+02
0.0000e+00,2.3604e-03,8.3946e+03
0.0000e+00,7.5319e-03,6.1173e+00
0.0000e+00,4.3637e-03,6.5662e+01
0.0000e+00,1.7192e-03,6.6062e+02
0.0000e+00,1.1553e-02,6.6101e+03
0.0000e+00,1.7306e-02,6.0225e+00
0.0000e+00,3.5198e-02,5.6098e+01
0.0000e+00,1.1369e-01,5.5900e+02
0.0000e+00,1.3117e-01,5.5880e+03
