Niters std,ExcTime std,GNorm std
4.8539e+00,4.1081e-04,1.7312e-09
8.2098e+00,6.7856e-04,1.3078e-09
1.0781e+01,1.0050e-03,2.2835e-09
1.1881e+01,1.3734e-03,1.4234e-09
3.2573e+00,9.9754e-04,5.9162e-10
1.9804e+01,2.0881e-03,7.9598e-10
2.5797e+01,2.7357e-03,4.1522e-10
3.9162e+01,4.1723e-03,7.4564e-10
4.5826e-01,9.6618e-04,6.1520e-10
9.7898e+00,2.7837e-02,2.5486e-10
8.2371e+01,5.8528e-02,1.4936e-10
1.1933e+02,8.5196e-02,8.5689e-11
