Niters std,ExcTime std,GNorm std
5.0438e+00,3.7238e-02,1.9748e-09
6.4218e+00,5.5229e-04,1.2336e-09
1.0008e+01,8.4198e-04,2.4771e-09
1.5297e+01,1.2942e-03,2.2201e-09
3.2573e+00,3.5785e-04,5.9147e-10
1.9668e+01,1.9399e-03,7.5637e-10
3.0001e+01,3.3272e-03,5.9116e-10
4.0023e+01,4.3434e-03,7.3750e-10
4.5826e-01,1.1564e-03,6.1520e-10
9.7898e+00,3.1762e-02,2.5488e-10
8.2371e+01,5.8994e-02,1.4361e-10
9.1757e+01,6.4733e-02,1.9849e-10
