Niters std,ExcTime std,GNorm std
9.8263e-01,2.8403e-02,7.7630e-10
2.6424e+00,4.4911e-04,8.4337e-10
8.9470e+00,7.4846e-04,5.4812e-10
2.6582e+01,2.1760e-03,3.3085e-10
4.9554e-01,1.2393e-04,5.5443e-10
1.2512e+00,2.7231e-04,1.9145e-10
4.4151e+00,9.9534e-04,7.3820e-11
1.4744e+01,5.1265e-03,1.6463e-11
0.0000e+00,3.3687e-02,1.8342e-10
4.5826e-01,1.5444e-01,1.8801e-10
1.3888e+00,9.4921e-01,6.0287e-11
4.7000e+00,5.3504e+00,1.7906e-11
