Niters std,ExcTime std,GNorm std
7.1802e-01,4.9985e-05,1.3798e-09
2.0591e+00,7.8665e-05,1.7233e-09
7.1215e+00,1.0782e-03,2.0494e-09
1.5539e+01,4.7949e-04,1.7812e-09
4.9554e-01,7.0786e-04,4.6901e-10
1.5162e+00,8.9212e-04,4.8143e-10
4.6006e+00,3.5439e-03,4.0361e-10
2.0786e+01,7.7956e-04,4.4806e-10
0.0000e+00,1.3362e-01,1.8470e-10
3.5901e-01,3.4541e-01,1.6893e-10
1.3400e+00,1.0230e+00,1.1443e-10
6.7926e+00,2.9468e+00,1.8844e-10
